Code,Innovation Name,Spatial Scale,Indicator Number,Indicator Name,Description,Metric,Category,slope_log,slope_exp,slope_lin,log_t0,log_Dt,log_K,exp_a,exp_c,lin_intercept,log_r2,log_r2adj,log_rmse,log_mae,exp_r2,exp_r2adj,exp_rmse,exp_mae,lin_r2,lin_r2adj,lin_rmse,lin_mae,n_data_points,n_non_zero_data_points,max_over_K,min_over_K,range_over_k,length_trimmed_series_years,n_data_points_beyond_max,n_data_points_beyond_min,suspected_reversal_up2down,suspected_reversal_down2up,at_least_one_big_jump,autocorr_l1,all_values_less_than_or_equal_to_1,all_values_less_than_or_equal_to_100,C1_R2,C2_threshold_non_zero_value_years,C3_pct_non_zero,C4_less_than_250_jump_in_second_half,C4_less_than_80_fall_in_second_half,C4_combined_less_than_80_fall_and_250_jump_in_second_half,C5_volatility_autocorrelation_lag1_threshold_0.7,C6_{K_COVERAGE_THRESHOLD}_of_k_covered_by_data,C7_lin_r2,use_log_x,use_lin_x,use_log_y,use_lin_y, old GN scoring @retreat,old GN comments,old CW scoring @retreat,comments_fit_CW,comments_delete_CW,comments_alternativeseries_CW,comments_transformations_CW,use_logfit_CW,use_linfit_CW,select_1.1_earegion_CW,select_1.1_allregions_CW,select_non1.1s_earegion_CW,select_non1.1s_allregions_CW,GN final scoring,use_logfit_GN,use_linfit_GN,select_1.1_earegion_GN,select_1.1_allregions_GN,select_non1.1s_earegion_GN,select_non1.1s_allregions_GN,PDF page,use_logfit_AGREE?,use_linfit_AGREE?,select_1.1_earegion_AGREE?,select_1.1_allregions_AGREE?,select_non1.1s_earegion_AGREE?,select_non1.1s_allregions_AGREE?,FINAL AGREED,use_logfit_FIN,use_linfit_FIN,select_1.1_earegion_FIN,select_1.1_allregions_FIN,select_non1.1s_earegion_FIN,select_non1.1s_allregions_FIN,Delete from working file,Unnamed: 89
tel_ire_3.5Mar_d243_m157,teleworking/commuting,Ireland,3.5,Market Formation,Partial up to max CumulativeStartups,Partial up to max cum. # companies,tel,0.13242,0.011311,0.10899,2037.1,33.185,54.894,1553,1.5766e+05,-216.86,0.93729,0.93234,0.39752,0.29138,-0.54016,-0.61914,1.97,1.1667,0.69254,0.67677,0.88021,0.72636,42,23,0.1093,0.018217,0.091085,23,0,22,0,0,0,0.86503,0,1,y,y,y,y,y,y,y,m,y,m,y,y,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1664,,,,,,,,0,0,0,0,0,0,delete,
tel_ire_3.5Mar_d244_m158,teleworking/commuting,Ireland,3.5,Market Formation,cumulative NewStartups,cumulative # companies,tel,0.17385,0.013151,0.12872,2019.6,25.277,9.502,1552.6,1.577e+05,-256.21,0.95584,0.95261,0.40993,0.29453,-0.58253,-0.65789,2.454,1.4889,0.7344,0.72175,1.0054,0.8568,45,26,0.63145,0.10524,0.52621,26,3,25,1,0,0,0.91882,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as cumulative in original data,1,delete,transformed-cumulative,0,0,0,0,0,0,,,,,,,,1665,,,,,,,,0,0,0,0,0,0,delete,
tel_ire_3.5Mar_d245_m159,teleworking/commuting,Ireland,3.5,Market Formation,Partial up to max NewStartups,Partial up to max # companies,tel,61.03,0.0022762,0.013385,1998.1,0.072005,0.23529,1554.7,1.5747e+05,-26.625,0.089412,0.0040441,0.37486,0.18301,-0.08,-0.14545,0.40825,0.11111,0.12528,0.072269,0.36741,0.21299,36,3,8.5,4.25,4.25,17,0,16,0,0,1,0,0,1,n,m,m,m,m,m,m,y,m,n,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1666,,,,,,,,0,0,0,0,0,0,delete,
tel_ire_3.5Mar_d246_m160,teleworking/commuting,Ireland,3.5,Market Formation,cumulative PrivateEquityDeals,cumulative # deals,tel,0.48209,0.2323,0.11212,2020.3,9.1154,10.191,6.9153,2022.4,-223.49,0.9893,0.98852,0.23431,0.10874,0.96508,0.96342,0.42334,0.24176,0.41309,0.38514,1.7357,1.3282,45,9,0.88311,0.098123,0.78499,9,0,8,0,0,0,0.83212,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1667,,,,,,,,1,1,0,0,0,0,delete,
tel_ire_3.5Mar_d247_m161,teleworking/commuting,Ireland,3.5,Market Formation,Partial up to max PrivateEquityDeals,Partial up to max # deals,tel,21.979,0.002825,0.019178,2015.5,0.19994,1,1554.7,1.5749e+05,-38.213,0.74556,0.72599,0.21567,0.046512,-0.14497,-0.20222,0.4575,0.16279,0.30986,0.27536,0.35519,0.26111,43,6,2,1,1,7,0,6,0,0,1,0.44444,0,1,y,y,y,m,m,m,m,y,y,m,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1668,,,,,,,,0,0,0,0,0,0,delete,
tel_ire_3.5Mar_d248_m162,teleworking/commuting,Ireland,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,tel,0.49112,0.40436,0.057533,2025.6,8.9479,22.966,6.4666,2023.7,-114.7,0.98307,0.98183,0.18167,0.069554,0.98201,0.98115,0.18728,0.079316,0.28637,0.25239,1.1795,0.74053,45,9,0.30644,0.007566,0.29887,9,0,8,0,0,1,0.68863,0,1,y,y,y,y,y,y,m,y,m,m,m,m,m,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1669,,,,,,,,1,1,0,0,0,0,delete,
tel_ire_3.5Mar_d249_m163,teleworking/commuting,Ireland,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,tel,18.869,0.002478,0.015502,2021.8,0.23289,2.1322,1554.7,1.5749e+05,-30.901,0.94847,0.94461,0.10063,0.029989,-0.080609,-0.13332,0.4608,0.12585,0.1972,0.15804,0.39717,0.22578,44,7,1,0.056361,0.94364,8,0,3,0,1,1,0.5102,0,1,y,y,y,m,m,m,m,y,m,m,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1670,,,,,,,,0,0,0,0,0,0,delete,
tel_ire_3.5Mar_d250_m162,teleworking/commuting,Ireland,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,tel,0.44352,0.31904,0.083072,2023.8,9.9081,16.773,6.7594,2023.1,-165.61,0.98511,0.98402,0.22876,0.094982,0.9803,0.97937,0.26306,0.13987,0.33128,0.29943,1.5328,1.0678,45,9,0.51835,0.01036,0.50799,9,0,8,0,0,1,0.74838,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1671,,,,,,,,1,1,0,0,0,0,delete,
tel_ire_3.5Mar_d251_m163,teleworking/commuting,Ireland,3.5,Market Formation,Partial up to max TotalFundraisingAmount,Partial up to max $ million,tel,0.34929,0.0028657,0.019588,2051.6,12.581,47113,1554.7,1.575e+05,-39.042,0.67116,0.64649,0.29583,0.10157,-0.10046,-0.15414,0.54117,0.16351,0.23248,0.19504,0.45195,0.28826,44,7,4.5257e-05,2.5507e-06,4.2706e-05,8,0,3,0,1,1,0.41878,0,1,m,y,y,m,m,m,m,m,m,m,m,m,m,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1672,,,,,,,,0,0,0,0,0,0,delete,
tel_ire_3.5Mar_d252_m160,teleworking/commuting,Ireland,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,tel,0.57369,0.248,0.183,2020.3,7.6599,16.662,2.068,2015.5,-364.8,0.99568,0.99536,0.2508,0.11586,0.96419,0.96248,0.72199,0.41844,0.38809,0.35895,2.9843,2.2553,45,9,0.90024,0.060016,0.84022,9,0,8,0,0,0,0.83442,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1673,,,,,,,,1,1,0,0,0,0,delete,
tel_ire_3.5Mar_d253_m161,teleworking/commuting,Ireland,3.5,Market Formation,Partial up to max TotalFundraisingDeals,Partial up to max # deals,tel,1.3119,0.0041921,0.033525,2016.6,3.3497,2.0462,1554.4,1.5752e+05,-66.804,0.88787,0.87924,0.23206,0.075631,-0.16216,-0.22027,0.74709,0.27907,0.36039,0.32841,0.55424,0.40613,43,7,1.4661,0.48871,0.97743,7,0,6,0,0,1,0.66667,0,1,y,y,y,y,y,y,m,y,y,m,m,y,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1674,,,,,,,,0,0,0,0,0,0,delete,
tel_ita_1.1Ado_d091_m117,teleworking/commuting,Italy,1.1,Adoption over time,Employed persons teleworking as a percentage of the total employment (%),Percentage of total employment,tel,0.45149,0.0014163,0.0045152,2015.7,9.7332,0.070463,1555.2,1.575e+05,-9.0631,0.26481,-0.10278,0.023938,0.018353,-3.298,-4.526,0.057878,0.0507,0.21579,-0.0082692,0.024723,0.017432,10,10,1.7314,0.45414,1.2773,10,3,9,1,0,1,0.80728,1,1,n,y,y,y,y,y,y,y,m,n,m,n,m,,,,,0,original,duplicated in market share,1,1,0,0,0,0,,,,,,,,1675,,,,,,,,1,1,0,0,0,0,delete,
tel_ita_1.1Ado_d324_m183,teleworking/commuting,Italy,1.1,Adoption over time,Partial up to 2019 Employed persons teleworking as a percentage of the total employment (%),Partial up to 2019 Percentage of total employment,tel,0.13218,,0.0008,2004.8,33.246,0.041761,,,-1.5789,0.84345,0.60863,0.00058982,0.00048829,,,,,0.84,0.73333,0.00059628,0.00053333,6,6,0.86206,0.76627,0.095784,6,1,5,1,0,0,0.83559,1,1,y,y,y,y,y,y,y,m,y,m,y,n,y,,,,* error in fit,0,prefer-relative,transformed-partial,0,1,0,1,0,0,,,,,,,,1676,,,,,,,,0,1,0,1,0,0,,
tel_ita_1.1Ado_d331_m185,teleworking/commuting,Italy,1.1,Adoption over time,teleworkers as a share of all employed persons,market share,tel,0.45149,0.0014163,0.0045152,2015.7,9.7332,0.070463,1555.2,1.575e+05,-9.0631,0.26481,-0.10278,0.023938,0.018353,-3.298,-4.526,0.057878,0.0507,0.21579,-0.0082692,0.024723,0.017432,10,10,1.7314,0.45414,1.2773,10,3,9,1,0,1,0.80728,1,1,n,y,y,y,y,y,y,y,m,n,m,n,m,,,,*prefer partial fit to 2019 (exc. 2020-21 anomaly),0,,transformed-marketshare,0,1,0,0,0,0,,,,,,,,1677,,,,,,,,0,1,0,0,0,0,delete,
tel_ita_3.2Adc_d098_m036,teleworking/commuting,Italy,3.2,Adopter characteristics,Female employees teleworking as a % of total female employment,% female teleworkers of total female employment,tel,0.55647,0.0015721,0.0061879,2016.7,7.897,0.08038,1555.2,1.575e+05,-12.437,0.30064,-0.049041,0.030171,0.023446,-2.2155,-3.1342,0.064694,0.0537,0.24269,0.026319,0.031396,0.022599,10,10,1.779,0.36079,1.4183,10,3,9,1,0,1,0.77426,1,1,m,y,y,m,y,m,y,y,m,m,m,m,m,,,,needs to be partial to 2019 to match 1.1,0,,,0,1,0,0,0,1,,,,,,,,1678,,,,,,,,0,1,0,0,0,1,,
tel_ita_3.2Adc_d117_m039,teleworking/commuting,Italy,3.2,Adopter characteristics,Male employees teleworking as a % of total male employment,% male teleworkers of total male employment,tel,0.40576,0.0012966,0.0032303,2014.6,10.83,0.062362,1555.3,1.5749e+05,-6.4721,0.22166,-0.16751,0.019553,0.014569,-4.7493,-6.3919,0.053142,0.0483,0.17526,-0.060385,0.020128,0.013743,10,10,1.7158,0.54521,1.1706,10,3,9,1,0,1,0.83152,1,1,n,y,y,y,y,y,y,y,m,n,m,n,m,,,,needs to be partial to 2019 to match 1.1,0,,,0,1,0,0,0,0,,,,,,,,1679,,,,,,,,0,1,0,0,0,0,delete,
tel_ita_3.5Mar_d074_m128,teleworking/commuting,Italy,3.5,Market Formation,CumulativeStartups,cum. # companies,tel,0.32876,0.0097007,0.0917,2018.6,13.367,6.2829,1553.2,1.5764e+05,-182.72,0.93405,0.92923,0.41795,0.22519,-0.28356,-0.34468,1.8439,0.86667,0.53543,0.5133,1.1093,0.86494,45,12,0.7958,0.31832,0.47748,12,4,11,1,0,1,0.87582,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,original,1,1,0,0,0,1,,,,,,,,1680,,,,,,,,1,1,0,0,0,1,,
tel_ita_3.5Mar_d126_m008,teleworking/commuting,Italy,3.5,Market Formation,NewStartups,# companies,tel,61.02,0.0019446,0.010013,2012.1,0.072017,0.41667,1554.9,1.5748e+05,-19.935,0.12277,0.05858,0.49254,0.18519,-0.044643,-0.094388,0.53748,0.11111,0.061152,0.016445,0.50954,0.22834,45,2,7.2,4.8,2.4,8,0,7,0,0,1,0,0,1,n,n,m,m,m,m,m,y,m,n,n,n,n,,,,,0,hide,original,0,1,0,0,0,0,,,,,,,,1681,,,,,,,,0,1,0,0,0,0,delete,
tel_ita_3.5Mar_d171_m011,teleworking/commuting,Italy,3.5,Market Formation,PrivateEquityDeals,# deals,tel,0.56619,0.0021645,0.012253,2021.6,7.7614,1.3552,1554.8,1.5748e+05,-24.419,0.58912,0.55906,0.20145,0.070205,-0.125,-0.17857,0.33333,0.11111,0.25639,0.22098,0.271,0.19596,45,5,0.73789,0.73789,0,11,10,10,0,0,1,0.4,1,1,m,m,y,m,m,m,m,m,m,m,m,m,m,,,,,0,hide,original,0,1,0,0,0,0,,,,,,,,1682,,,,,,,,0,1,0,0,0,0,delete,
tel_ita_3.5Mar_d175_m027,teleworking/commuting,Italy,3.5,Market Formation,PrivateEquityInvestment,$ million,tel,2.1141,0.97499,0.018943,2023.2,2.0786,5.1626,5.905e-08,2005.4,-37.776,0.99989,0.99988,0.0072179,0.0015263,0.98933,0.98882,0.071704,0.022487,0.12565,0.084011,0.64898,0.32084,45,3,0.83649,0.072018,0.76447,3,0,2,0,0,1,0.40739,0,1,y,n,m,y,y,y,m,y,m,n,n,n,n,,,,,0,hide,original,0,1,0,0,0,0,,,,,,,,1683,,,,,,,,0,1,0,0,0,0,delete,
tel_ita_3.5Mar_d200_m027,teleworking/commuting,Italy,3.5,Market Formation,TotalFundraisingAmount,$ million,tel,49.355,0.0059887,0.052465,2019.2,0.089037,4.1588,1554,1.5756e+05,-104.57,0.36113,0.31438,1.7384,0.4505,-0.045141,-0.094909,2.2234,0.46208,0.098152,0.055207,2.0654,0.92227,45,4,3.3989,0.089402,3.3095,5,4,2,0,1,1,0.0415,0,1,m,n,m,m,y,m,m,y,m,n,n,n,n,,,,,0,hide,original,0,1,0,0,0,0,,,,,,,,1684,,,,,,,,0,1,0,0,0,0,delete,
tel_ita_3.5Mar_d204_m011,teleworking/commuting,Italy,3.5,Market Formation,TotalFundraisingDeals,# deals,tel,39.223,0.0023894,0.014625,2019.2,0.11204,1,1554.8,1.5749e+05,-29.145,0.58333,0.55285,0.2582,0.06667,-0.11111,-0.16402,0.42164,0.13333,0.22546,0.18858,0.35203,0.23475,45,5,2,1,1,11,4,10,1,0,1,0.25,0,1,m,m,y,m,m,m,m,y,m,m,m,m,m,,,,,0,hide,original,0,1,0,0,0,0,,,,,,,,1685,,,,,,,,0,1,0,0,0,0,delete,
tel_ita_3.5Mar_d242_m156,teleworking/commuting,Italy,3.5,Market Formation,cumulative CumulativeStartups,cumulative cum. # companies,tel,0.3366,0.21701,0.49934,2022.2,13.056,60.065,0.04656,1992.7,-995.21,0.9966,0.99635,0.55799,0.29744,0.98754,0.98695,1.0675,0.65511,0.45966,0.43393,7.0312,5.3156,45,12,0.6493,0.033297,0.616,12,0,11,0,0,0,0.8331,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as transformed-cumulative twice (error),1,delete,transformed-cumx2error,0,0,0,0,0,0,,,,,,,,1686,,,,,,,,0,0,0,0,0,0,delete,
tel_ita_3.5Mar_d243_m157,teleworking/commuting,Italy,3.5,Market Formation,Partial up to max CumulativeStartups,Partial up to max cum. # companies,tel,0.22751,0.0063742,0.056446,2061.3,19.315,49375,1553.9,1.5757e+05,-112.43,0.84511,0.83255,0.40861,0.22585,-0.19923,-0.26234,1.137,0.46341,0.41381,0.38296,0.7949,0.59036,41,8,0.00010127,4.0507e-05,6.076e-05,8,0,7,0,0,1,0.64151,0,1,y,y,y,y,y,y,m,m,y,m,m,m,y,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1687,,,,,,,,0,0,0,0,0,0,delete,
tel_ita_3.5Mar_d244_m158,teleworking/commuting,Italy,3.5,Market Formation,cumulative NewStartups,cumulative # companies,tel,0.32876,0.0097007,0.0917,2018.6,13.367,6.2829,1553.2,1.5764e+05,-182.72,0.93405,0.92923,0.41795,0.22519,-0.28356,-0.34468,1.8439,0.86667,0.53543,0.5133,1.1093,0.86494,45,12,0.7958,0.31832,0.47748,12,4,11,1,0,1,0.87582,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,not needed as cumulative in original data,1,delete,transformed-cumulative,0,0,0,0,0,0,,,,,,,,1688,,,,,,,,0,0,0,0,0,0,delete,
tel_ita_3.5Mar_d245_m159,teleworking/commuting,Italy,3.5,Market Formation,Partial up to max NewStartups,Partial up to max # companies,tel,9.179,0.0024274,0.014983,2020.1,0.47875,9.0708,1554.7,1.5748e+05,-29.843,0.67717,0.65099,0.31235,0.048793,-0.049213,-0.10443,0.56309,0.12195,0.10399,0.056835,0.52036,0.26367,41,2,0.33073,0.22049,0.11024,8,0,7,0,0,1,0,0,1,m,n,m,m,m,m,m,m,m,n,n,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1689,,,,,,,,0,0,0,0,0,0,delete,
tel_ita_3.5Mar_d246_m160,teleworking/commuting,Italy,3.5,Market Formation,cumulative PrivateEquityDeals,cumulative # deals,tel,0.25175,0.25175,0.054677,2066.5,17.455,2.2336e+05,6.2937,2024.9,-108.97,0.97524,0.97342,0.17118,0.092411,0.97524,0.97406,0.17118,0.092411,0.42617,0.39884,0.82399,0.58259,45,11,2.2385e-05,4.477e-06,1.7908e-05,11,0,10,0,0,0,0.76562,0,1,y,y,y,y,y,y,y,m,y,m,y,m,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1690,,,,,,,,1,1,0,0,0,0,delete,
tel_ita_3.5Mar_d247_m161,teleworking/commuting,Italy,3.5,Market Formation,Partial up to max PrivateEquityDeals,Partial up to max # deals,tel,18.153,0.0014566,0.0047619,2014,0.24208,1.6664,1554.9,1.5746e+05,-9.481,1,1,5.5263e-09,9.5887e-10,-0.029412,-0.09375,0.16903,0.028571,0.083333,0.026042,0.15951,0.068844,35,1,0.6001,0.6001,0,1,0,0,0,0,,,1,1,y,n,m,m,m,m,m,m,m,n,n,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1691,,,,,,,,0,0,0,0,0,0,delete,
tel_ita_3.5Mar_d248_m162,teleworking/commuting,Italy,3.5,Market Formation,cumulative PrivateEquityInvestment,cumulative $ million,tel,2.1397,1.1629,0.026755,2023.5,2.0538,8.8299,1.9718e-06,2011.1,-53.355,0.99996,0.99995,0.0068365,0.0014089,0.99607,0.99588,0.064734,0.019299,0.11319,0.070959,0.9726,0.45903,45,3,0.7541,0.042107,0.71199,3,0,2,0,0,1,0.32937,0,1,y,n,m,y,y,y,m,y,m,n,n,n,n,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1692,,,,,,,,1,1,0,0,0,0,delete,
tel_ita_3.5Mar_d249_m163,teleworking/commuting,Italy,3.5,Market Formation,Partial up to max PrivateEquityInvestment,Partial up to max $ million,tel,2.1141,0.97499,0.018943,2023.2,2.0786,5.1626,5.905e-08,2005.4,-37.776,0.99989,0.99988,0.0072179,0.0015263,0.98933,0.98882,0.071704,0.022487,0.12565,0.084011,0.64898,0.32084,45,3,0.83649,0.072018,0.76447,3,0,2,0,0,1,0.40739,0,1,y,n,m,y,y,y,m,y,m,n,n,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1693,,,,,,,,0,0,0,0,0,0,delete,
tel_ita_3.5Mar_d250_m162,teleworking/commuting,Italy,3.5,Market Formation,cumulative TotalFundraisingAmount,cumulative $ million,tel,7.3222,0.29785,0.21299,2019.8,0.60015,16.479,5.7865,2019.4,-424.62,0.9761,0.97435,0.78875,0.19339,0.87885,0.87308,1.7759,0.8124,0.29391,0.26029,4.2874,3.1631,45,5,1.2618,0.85776,0.40406,5,0,4,0,0,0,0.7508,0,1,y,n,y,y,y,y,y,y,m,n,n,n,n,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1694,,,,,,,,1,1,0,0,0,0,delete,
tel_ita_3.5Mar_d251_m163,teleworking/commuting,Italy,3.5,Market Formation,Partial up to max TotalFundraisingAmount,Partial up to max $ million,tel,17.879,0.0057129,0.049251,2020,0.24578,24.153,1554,1.5755e+05,-98.158,1,1,9.1497e-08,1.4718e-08,-0.025,-0.078947,2.2075,0.34476,0.071429,0.022556,2.1011,0.84328,41,1,0.58523,0.58523,0,1,0,0,0,0,,,0,1,y,n,m,m,m,m,m,m,m,n,n,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1695,,,,,,,,0,0,0,0,0,0,delete,
tel_ita_3.5Mar_d252_m160,teleworking/commuting,Italy,3.5,Market Formation,cumulative TotalFundraisingDeals,cumulative # deals,tel,0.32313,0.25263,0.067852,2025.1,13.599,14.753,6.4839,2024.1,-135.24,0.97657,0.97486,0.21011,0.097831,0.97423,0.97301,0.22035,0.11972,0.41208,0.38408,1.0526,0.7795,45,11,0.40669,0.067781,0.33891,11,0,10,0,0,1,0.78218,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,transformed-cumulative,1,1,0,0,0,0,,,,,,,,1696,,,,,,,,1,1,0,0,0,0,delete,
tel_ita_3.5Mar_d253_m161,teleworking/commuting,Italy,3.5,Market Formation,Partial up to max TotalFundraisingDeals,Partial up to max # deals,tel,10.825,0.0018974,0.0094077,2020,0.40594,3.4815,1554.8,1.5747e+05,-18.742,0.79082,0.77386,0.15617,0.024393,-0.045918,-0.10097,0.34922,0.073171,0.10627,0.05923,0.32281,0.16072,41,2,0.57446,0.28723,0.28723,7,0,6,0,0,1,0,0,1,y,n,m,m,m,m,m,y,m,n,n,n,n,,,,not needed as transformed-cumulative preferred,1,delete,transformed-partial,0,0,0,0,0,0,,,,,,,,1697,,,,,,,,0,0,0,0,0,0,delete,
tel_net_1.1Ado_d091_m117,teleworking/commuting,The Netherlands,1.1,Adoption over time,Employed persons teleworking as a percentage of the total employment (%),Percentage of total employment,tel,0.28411,0.022521,0.003503,2009.9,15.467,0.16498,0.00044494,1760.6,-6.9225,0.23186,-0.15221,0.020371,0.015041,0.17893,-0.055663,0.021061,0.01444,0.18739,-0.04478,0.020952,0.014238,10,10,1.2365,0.7698,0.46673,10,2,0,1,0,0,0.91462,1,1,n,y,y,y,y,y,y,y,m,n,m,n,m,,,,,0,original,duplicated in market share,1,1,0,0,0,0,,,,,,,,1698,,,,,,,,1,1,0,0,0,0,delete,
tel_net_1.1Ado_d324_m183,teleworking/commuting,The Netherlands,1.1,Adoption over time,Partial up to 2019 Employed persons teleworking as a percentage of the total employment (%),Partial up to 2019 Percentage of total employment,tel,0.02537,0.001161,0.0018571,2022.3,173.22,0.29444,1555.3,1.5748e+05,-3.6084,0.86843,0.67107,0.0012345,0.0010008,-1608.5,-2681.6,0.13654,0.1365,0.86845,0.78075,0.0012344,0.001,6,6,0.47887,0.44491,0.033962,6,0,5,0,0,0,0.83422,1,1,y,y,y,y,y,y,y,m,y,m,y,n,y,,,,* error in fit,0,prefer-relative,transformed-partial,0,1,1,1,0,0,,,,,,,,1699,,,,,,,,0,1,1,1,0,0,,
tel_net_1.1Ado_d331_m185,teleworking/commuting,The Netherlands,1.1,Adoption over time,teleworkers as a share of all employed persons,market share,tel,0.28411,0.022521,0.003503,2009.9,15.467,0.16498,0.00044494,1760.6,-6.9225,0.23186,-0.15221,0.020371,0.015041,0.17893,-0.055663,0.021061,0.01444,0.18739,-0.04478,0.020952,0.014238,10,10,1.2365,0.7698,0.46673,10,2,0,1,0,0,0.91462,1,1,n,y,y,y,y,y,y,y,m,n,m,n,m,,,,*prefer partial fit to 2019 (exc. 2020-21 anomaly),0,,transformed-marketshare,0,1,0,0,0,0,,,,,,,,1700,,,,,,,,0,1,0,0,0,0,delete,
tel_net_3.2Adc_d098_m036,teleworking/commuting,The Netherlands,3.2,Adopter characteristics,Female employees teleworking as a % of total female employment,% female teleworkers of total female employment,tel,0.23759,0.040285,0.0057939,2012,18.496,0.17153,1.422e-05,1790.8,-11.557,0.37113,0.056696,0.022531,0.016265,0.3288,0.13703,0.023277,0.015553,0.34308,0.15539,0.023028,0.015619,10,10,1.2068,0.66461,0.54218,10,2,9,1,0,0,0.90912,1,1,m,y,y,y,y,y,y,y,y,m,y,m,y,,,,needs to be partial to 2019 to match 1.1,0,,,1,1,0,0,1,1,,,,,,,,1701,,,,,,,,1,1,0,0,1,1,,
tel_net_3.2Adc_d117_m039,teleworking/commuting,The Netherlands,3.2,Adopter characteristics,Male employees teleworking as a % of total male employment,% male teleworkers of total male employment,tel,0.40353,0.0086193,0.0014303,2009.1,10.89,0.16402,1.5792,2285.8,-2.7293,0.091703,-0.36245,0.019136,0.013832,0.039819,-0.23452,0.019675,0.013603,0.041863,-0.23189,0.019654,0.013577,10,10,1.2255,0.7804,0.44507,10,2,0,1,0,0,0.91708,1,1,n,y,y,y,y,y,y,y,m,n,m,n,m,,,,needs to be partial to 2019 to match 1.1,0,,,1,1,0,0,0,0,,,,,,,,1702,,,,,,,,1,1,0,0,0,0,delete,
tel_net_3.5Mar_d074_m128,teleworking/commuting,The Netherlands,3.5,Market Formation,CumulativeStartups,cum. # companies,tel,0.17385,0.013151,0.12872,2019.6,25.277,9.502,1552.6,1.577e+05,-256.21,0.95584,0.95261,0.40993,0.29453,-0.58253,-0.65789,2.454,1.4889,0.7344,0.72175,1.0054,0.8568,45,26,0.63145,0.10524,0.52621,26,3,25,1,0,0,0.91882,0,1,y,y,y,y,y,y,y,y,y,y,y,y,y,,,,,0,prefer,original,1,1,0,0,1,1,,,,,,,,1703,,,,,,,,1,1,0,0,1,1,,
tel_net_3.5Mar_d126_m008,teleworking/commuting,The Netherlands,3.5,Market Formation,NewStartups,# companies,tel,39.868,0.001877,0.0093544,2012.2,0.11022,0.41667,1554.9,1.5747e+05,-18.594,0.17824,0.11811,0.3626,0.17037,-0.11111,-0.16402,0.42164,0.13333,0.092245,0.049018,0.3811,0.22705,45,5,4.8,2.4,2.4,23,6,22,1,0,1,0.125,0,1,n,m,y,m,m,m,m,y,m,n,m,n,m,,,,,0,hide,original,0,1,0,0,0,0,,,,,,,,1704,,,,,,,,0,1,0,0,0,0,delete,
tel_net_3.5Mar_d171_m011,teleworking/commuting,The Netherlands,3.5,Market Formation,PrivateEquityDeals,# deals,tel,20.282,0.0030383,0.021476,2015.5,0.21667,1,1554.6,1.575e+05,-42.794,0.78261,0.7667,0.21082,0.044446,-0.19565,-0.25259,0.49441,0.2,0.38049,0.35099,0.35589,0.27537,45,8,2,1,1,9,2,8,1,0,1,0.63636,0,1,y,y,y,m,m,m,m,y,y,m,m,m,m,,,,,0,hide,original,0,1,0,0,0,0,,,,,,,,1705,,,,,,,,0,1,0,0,0,0,delete,
